target_id	length	eff_length	est_counts	tpm
Solyc04g054660.2.1	555	523.412	0.691454	0.156854
Solyc10g080940.2.1	2583	2551.41	3665.2	170.565
Solyc04g005680.3.1	1979	1947.41	5764.93	351.488
Solyc05g051290.3.1	1387	1355.41	5639	493.975
Solyc04g050440.3.1	1797	1765.41	121	8.13792
Solyc01g059853.1.1	516	484.412	4	0.980437
Solyc03g078580.3.1	543	511.412	47	10.9119
Solyc01g106930.3.1	562	530.412	1	0.223852
Solyc07g005590.3.1	4253	4221.41	2283	64.2129
Solyc06g007680.2.1	2063	2031.41	134	7.83215
Solyc01g089960.3.1	1197	1165.41	1	0.101881
Solyc03g006120.3.1	1661	1629.41	34	2.47755
Solyc07g054000.3.1	701	669.412	47	8.3364
Solyc02g032360.3.1	521	489.412	5	1.21303
Solyc02g089140.2.1	447	415.412	1	0.285822
Solyc03g062910.3.1	5017	4985.41	15	0.357244
Solyc08g014020.3.1	624	592.412	722	144.706
Solyc06g043113.1.1	1455	1423.41	1.39932	0.116724
Solyc01g150007.1.1	444	412.412	40	11.516
Solyc09g031543.1.1	4368	4336.41	48.1924	1.31954
Solyc08g067670.3.1	656	624.412	21	3.99321
Solyc10g084180.2.1	3498	3466.41	138	4.72687
Solyc07g041510.2.1	3769	3737.41	269	8.54586
Solyc03g118770.3.1	1385	1353.41	20	1.75458
Solyc07g024015.1.1	8967	8935.41	0	0
Solyc07g009360.2.1	363	331.412	3	1.0748
Solyc03g082950.3.1	878	846.412	1	0.140279
Solyc11g022440.2.1	258	226.412	0	0
Solyc03g019970.3.1	1779	1747.41	6	0.40769
Solyc01g006790.2.1	731	699.412	90	15.2786
Solyc05g018220.2.1	558	526.412	0	0
Solyc01g107220.2.1	1167	1135.41	1	0.104573
Solyc05g051340.2.1	2629	2597.41	57	2.6056
Solyc09g075840.3.1	328	296.412	0	0
Solyc03g058370.2.1	1017	985.412	23	2.77131
Solyc05g007250.3.1	1074	1042.41	4040.07	460.175
Solyc04g048980.3.1	553	521.412	0	0
Solyc01g011091.1.1	8096	8064.41	16.7173	0.246132
Solyc04g051680.3.1	2052	2020.41	1.03353	0.0607377
Solyc04g082200.2.1	1157	1125.41	1546	163.107
Solyc11g044632.1.1	686	654.412	0	0
Solyc06g007430.2.1	2112	2080.41	28	1.59802
Solyc08g036560.2.1	741	709.412	109	18.2433
Solyc01g090340.2.1	988	956.412	1077	133.704
Solyc08g076720.3.1	4114	4082.41	690	20.0681
Solyc02g068930.3.1	1005	973.412	184	22.4438
Solyc01g095170.2.1	922	890.412	3	0.400041
Solyc07g018400.3.1	174	142.412	2	1.66747
Solyc07g006300.3.1	2508	2476.41	1099	52.6925
Solyc09g072910.2.1	1314	1282.41	0	0
Solyc08g075320.3.1	2532	2500.41	5.00203	0.237525
Solyc03g044273.1.1	5441	5409.41	18.0694	0.396613
Solyc09g005730.3.1	735	703.412	58	9.79022
Solyc04g079830.2.1	2469	2437.41	45	2.19209
Solyc07g041820.2.1	3138	3106.41	0	0
Solyc01g044510.2.1	547	515.412	0	0
Solyc03g071853.1.1	894	862.412	0	0
Solyc01g095070.3.1	869	837.412	83	11.7683
Solyc06g007890.3.1	568	536.412	233.527	51.6907
Solyc09g055610.2.1	105	73.6499	0	0
Solyc04g009590.3.1	568	536.412	0	0
Solyc02g077240.3.1	2165	2133.41	114	6.3446
Solyc03g083100.3.1	1862	1830.41	418	27.1145
Solyc08g006645.1.1	406	374.412	128.175	40.647
Solyc04g007825.1.1	1329	1297.41	102	9.33462
Solyc03g044060.3.1	3067	3035.41	74	2.8946
Solyc06g008980.3.1	1496	1464.41	104	8.43227
Solyc10g050757.1.1	1464	1432.41	1	0.0828908
Solyc01g094710.2.1	359	327.412	0	0
Solyc05g017830.2.1	232	200.412	0	0
Solyc11g027940.2.1	462	430.412	0	0
Solyc03g034130.3.1	840	808.412	0	0
Solyc04g011990.2.1	3364	3332.41	0	0
Solyc07g017560.3.1	2822	2790.41	114	4.85077
Solyc01g005380.2.1	1818	1786.41	189	12.5619
Solyc12g005820.2.1	826	794.412	0	0
Solyc03g116170.3.1	1234	1202.41	502	49.5707
Solyc04g016010.3.1	2019	1987.41	6.81398	0.407087
Solyc12g098590.2.1	2992	2960.41	67.4691	2.70599
Solyc03g082575.1.1	2097	2065.41	5.69769	0.327541
Solyc09g020070.2.1	1401	1369.41	0	0
Solyc07g017330.2.1	730	698.412	0	0
Solyc01g021700.2.1	1146	1114.41	0	0
Solyc09g055550.3.1	1685	1653.41	18	1.2926
Solyc01g014537.1.1	654	622.412	0	0
Solyc03g098750.3.1	1586	1554.41	2458	187.754
Solyc06g054230.3.1	1995	1963.41	1	0.0604732
Solyc09g010340.2.1	1272	1240.41	0	0
Solyc06g043140.3.1	1035	1003.41	0	0
Solyc03g034165.1.1	1203	1171.41	4.03201	0.408683
Solyc01g012640.2.1	561	529.412	0	0
Solyc05g023660.2.1	1239	1207.41	0	0
Solyc11g008140.2.1	1826	1794.41	116	7.67556
Solyc02g062930.3.1	1567	1535.41	339	26.215
Solyc08g066400.2.1	953	921.412	152	19.5868
Solyc10g036690.2.1	93	62.0893	1	1.91231
Solyc09g011710.3.1	939	907.412	107	14.0008
Solyc12g096860.2.1	2683	2651.41	17	0.761283
Solyc02g063040.3.1	1276	1244.41	7	0.667895
Solyc06g076840.2.1	2830	2798.41	2	0.084858
Solyc01g056940.2.1	756	724.412	7246	1187.65
Solyc06g054620.3.1	855	823.412	36.3327	5.23907
Solyc01g056270.2.1	701	669.412	0	0
Solyc01g020230.3.1	2531	2499.41	44.3534	2.10699
Solyc01g014107.1.1	766	734.412	174	28.1309
Solyc06g052140.2.1	885	853.412	0	0
Solyc05g052990.3.1	658	626.412	424	80.3675
Solyc06g033810.2.1	609	577.412	0	0
Solyc01g009690.2.1	2586	2554.41	0	0
Solyc02g078420.2.1	309	277.412	0	0
Solyc07g041240.2.1	468	436.412	5	1.36034
Solyc12g038770.2.1	729	697.412	0	0
Solyc06g052080.3.1	2780	2748.41	782	33.7831
Solyc11g020740.2.1	90	59.2704	0	0
Solyc01g014180.3.1	976	944.412	2554	321.095
Solyc12g038350.2.1	872	840.412	5	0.706402
Solyc03g031650.3.1	738	706.412	255	42.8604
Solyc11g072410.2.1	2582	2550.41	723.797	33.6962
Solyc06g008100.3.1	663	631.412	105	19.7447
Solyc09g083445.1.1	618	586.412	543.783	110.103
Solyc06g064740.3.1	358	326.412	5.46908	1.9894
Solyc02g062260.2.1	226	194.412	0	0
Solyc11g006650.2.1	2753	2721.41	60	2.61777
Solyc10g008330.3.1	689	657.412	13	2.3479
Solyc10g036640.2.1	240	208.412	0	0
Solyc11g063580.2.1	291	259.412	1	0.457704
Solyc01g111080.3.1	23222	23190.4	3323.9	17.0182
Solyc04g071540.3.1	3007	2975.41	74	2.95297
Solyc12g062470.2.1	485	453.412	10.5012	2.74991
Solyc06g050840.3.1	977	945.412	437	54.8826
Solyc10g009530.3.1	1365	1333.41	7	0.623316
Solyc07g052480.3.1	3041	3009.41	666.128	26.2815
Solyc01g008410.2.1	2163	2131.41	0	0
Solyc11g072650.2.1	1699	1667.41	1	0.0712084
Solyc01g101080.2.1	666	634.412	1	0.187156
Solyc06g011490.3.1	1249	1217.41	506	49.35
Solyc09g020130.3.1	1655	1623.41	1927.62	140.983
Solyc11g012600.2.1	1028	996.412	160.791	19.16
Solyc03g096645.1.1	4058	4026.41	0.00987332	0.000291152
Solyc02g070420.2.1	1007	975.412	23	2.79972
Solyc01g090710.3.1	1946	1914.41	2232	138.431
Solyc05g013230.2.1	342	310.412	0	0
Solyc11g028080.2.1	685	653.412	0	0
Solyc03g032030.3.1	1722	1690.41	84	5.90012
Solyc06g053950.2.1	645	613.412	23	4.45195
Solyc12g009050.2.1	2268	2236.41	68.0724	3.61404
Solyc09g015100.3.1	446	414.412	1	0.286512
Solyc08g061740.2.1	261	229.412	0	0
Solyc07g008020.3.1	817	785.412	19	2.8723
Solyc07g005470.3.1	2223	2191.41	137	7.42285
Solyc12g042880.2.1	1074	1042.41	6	0.683418
Solyc07g066275.1.1	1327	1295.41	0	0
Solyc01g017410.2.1	501	469.412	0	0
Solyc02g014490.3.1	2997	2965.41	33	1.32131
Solyc07g014585.1.1	1067	1035.41	222.546	25.52
Solyc08g059780.2.1	1452	1420.41	645	53.9163
Solyc02g080590.3.1	821	789.412	1459	219.445
Solyc01g066580.2.1	135	103.421	0	0
Solyc02g089930.3.1	2658	2626.41	18	0.813737
Solyc04g081560.3.1	2712	2680.41	1	0.0442968
Solyc12g010740.2.1	949	917.412	5	0.647113
Solyc09g030420.3.1	357	325.412	10	3.64872
Solyc09g056430.3.1	1825	1793.41	47	3.11166
Solyc07g009280.3.1	518	486.412	0	0
Solyc07g032670.2.1	1243	1211.41	13	1.27417
Solyc04g018000.2.1	1215	1183.41	0	0
Solyc01g057490.3.1	442	410.412	3	0.867912
Solyc04g006990.3.1	1321	1289.41	50	4.60418
Solyc04g009900.3.1	1390	1358.41	517.05	45.1935
Solyc02g021063.1.1	1655	1623.41	107	7.82581
Solyc04g072470.3.1	508	476.412	29	7.22753
Solyc06g082020.3.1	489	457.412	0	0
Solyc11g072800.2.1	4144	4112.41	8	0.230976
Solyc08g080110.3.1	2880	2848.41	352	14.6728
Solyc08g074680.2.1	5534	5502.41	722	15.5797
Solyc00g005850.2.1	566	534.412	0	0
Solyc12g009745.1.1	2898	2866.41	0	0
Solyc10g008210.3.1	4197	4165.41	67	1.90981
Solyc06g072480.1.1	516	484.412	7	1.71576
Solyc09g057715.1.1	519	487.412	0	0
Solyc05g015710.3.1	1126	1094.41	382	41.4435
Solyc12g097070.2.1	1320	1288.41	111	10.2292
Solyc12g019340.1.1	183	151.412	0	0
Solyc05g006260.1.1	183	151.412	0	0
Solyc01g067380.3.1	1781	1749.41	185	12.5561
Solyc12g042120.2.1	508	476.412	25	6.23063
Solyc07g006800.1.1	1362	1330.41	0	0
Solyc09g009280.1.1	885	853.412	21	2.9217
Solyc06g005070.2.1	2155	2123.41	21	1.17425
Solyc11g066760.2.1	2304	2272.41	3	0.15675
Solyc06g071540.3.1	3375	3343.41	35	1.24295
Solyc09g065150.1.1	150	118.413	70.5374	70.7284
Solyc10g081230.2.1	1185	1153.41	0	0
Solyc01g106390.3.1	2020	1988.41	111	6.62813
Solyc09g007080.3.1	5868	5836.41	91.8374	1.86831
Solyc11g066500.2.1	3576	3544.41	296	9.91567
Solyc01g102637.1.1	282	250.412	0	0
Solyc03g060510.3.1	1738	1706.41	119	8.28014
Solyc11g066460.1.1	651	619.412	193	36.9958
Solyc06g082800.3.1	1406	1374.41	456	39.3933
Solyc01g105290.3.1	1594	1562.41	231	17.5546
Solyc08g062965.1.1	528	496.412	0	0
Solyc03g058900.2.1	501	469.412	0	0
Solyc11g011542.1.1	477	445.412	0	0
Solyc03g007860.1.1	558	526.412	41	9.24767
Solyc06g048620.3.1	4542	4510.41	125	3.29055
Solyc03g006490.3.1	1155	1123.41	1869	197.535
Solyc11g017373.1.1	738	706.412	0	0
Solyc09g060100.3.1	5908	5876.41	45.3034	0.915362
Solyc03g006950.2.1	2238	2206.41	2	0.107626
Solyc03g114300.3.1	2676	2644.41	279	12.5271
Solyc02g011755.1.1	321	289.412	0	0
Solyc11g010105.1.1	741	709.412	0	0
Solyc09g092080.3.1	862	830.412	629.405	89.9935
Solyc05g055160.3.1	2243	2211.41	4153	222.98
Solyc06g053780.3.1	2021	1989.41	175	10.4445
Solyc07g055920.3.1	1156	1124.41	1095	115.628
Solyc02g062040.3.1	1448	1416.41	218.3	18.2995
Solyc05g046390.3.1	754	722.412	5253	863.37
Solyc09g042300.2.1	2512	2480.41	0	0
Solyc03g044600.2.1	1206	1174.41	108.954	11.0153
Solyc11g067270.1.1	1293	1261.41	7	0.658894
Solyc09g083370.3.1	1089	1057.41	834.314	93.6828
Solyc09g018235.1.1	789	757.412	1	0.156763
Solyc03g115845.1.1	300	268.412	0	0
Solyc07g065280.3.1	693	661.412	2472	443.763
Solyc10g018885.1.1	357	325.412	1	0.364872
Solyc10g051050.2.1	2773	2741.41	5	0.216556
Solyc03g007680.3.1	1191	1159.41	622	63.6982
Solyc03g115800.1.1	1281	1249.41	3	0.285095
Solyc05g005910.3.1	1815	1783.41	6	0.399461
Solyc07g032300.1.1	213	181.412	0	0
Solyc01g091860.3.1	3645	3613.41	241	7.91907
Solyc12g098660.2.1	1485	1453.41	54	4.41143
Solyc04g057890.3.1	4289	4257.41	632.331	17.6349
Solyc06g008960.3.1	4420	4388.41	129	3.49025
Solyc02g030520.1.1	69	40.8882	0	0
Solyc10g044967.1.1	720	688.412	0	0
Solyc07g026705.1.1	641	609.412	1	0.194833
Solyc07g039384.1.1	453	421.412	0	0
Solyc08g005440.3.1	3192	3160.41	229	8.60332
Solyc01g005610.3.1	1068	1036.41	2	0.229125
Solyc04g050345.1.1	390	358.412	0	0
Solyc10g086290.2.1	1363	1331.41	2	0.178358
Solyc12g035860.1.1	315	283.412	0	0
Solyc05g016473.1.1	3230	3198.41	0	0
Solyc02g088954.1.1	675	643.412	0.636737	0.117502
Solyc08g082330.3.1	484	452.412	32	8.39828
Solyc05g026050.3.1	1505	1473.41	361	29.0909
Solyc10g050630.1.1	315	283.412	0	0
Solyc07g039540.1.1	246	214.412	0	0
Solyc01g096185.1.1	435	403.412	0	0
Solyc07g021740.2.1	811	779.412	0	0
Solyc02g062375.1.1	3217	3185.41	260	9.6913
Solyc12g009620.2.1	1820	1788.41	436	28.9463
Solyc05g012170.2.1	783	751.412	0	0
Solyc01g103803.1.1	699	667.412	2	0.355804
Solyc12g087900.2.1	1377	1345.41	4	0.353004
Solyc09g090660.3.1	2092	2060.41	1240.78	71.5012
Solyc02g081700.1.1	747	715.412	1233	204.636
Solyc08g079580.1.1	447	415.412	0	0
Solyc04g057880.3.1	6172	6140.41	34.669	0.670376
Solyc05g021090.3.1	1542	1510.41	89.9443	7.07054
Solyc06g082000.3.1	2271	2239.41	19	1.00738
Solyc11g045540.1.1	447	415.412	0	0
Solyc10g084360.1.1	165	133.412	0	0
Solyc03g062745.1.1	441	409.412	2.41832	0.701339
Solyc04g050550.2.1	2358	2326.41	9	0.459336
Solyc05g024454.1.1	521	489.412	0	0
Solyc09g016957.1.1	339	307.412	0	0
Solyc09g060170.1.1	1035	1003.41	0	0
Solyc05g055790.3.1	2662	2630.41	18.0611	0.81526
Solyc01g096255.1.1	405	373.412	0	0
Solyc05g054170.3.1	4313	4281.41	429	11.8972
Solyc01g005730.3.1	3708	3676.41	23.5369	0.76015
Solyc10g018355.1.1	780	748.412	0	0
Solyc08g076830.1.1	1026	994.412	5	0.597005
Solyc10g045040.1.1	225	193.412	0	0
Solyc03g081203.1.1	183	151.412	11	8.62595
Solyc02g085700.2.1	2892	2860.41	185	7.67923
Solyc12g008580.2.1	2991	2959.41	222	8.9068
Solyc08g014290.1.1	1188	1156.41	47	4.82569
Solyc01g102970.3.1	2799	2767.41	247	10.5974
Solyc08g044540.1.1	225	193.412	13	7.98058
Solyc06g060270.3.1	3396	3364.41	69	2.43509
Solyc06g072570.3.1	1211	1179.41	848	85.3699
Solyc01g109070.2.1	616	584.412	350	71.1088
Solyc05g041900.1.1	285	253.412	2	0.937081
Solyc01g010050.3.1	1875	1843.41	1336	86.0515
Solyc08g061450.2.1	1512	1480.41	12	0.962439
Solyc10g055740.2.1	1711	1679.41	393	27.785
Solyc01g086900.3.1	3177	3145.41	311	11.7397
Solyc11g007120.2.1	1251	1219.41	520	50.6323
Solyc01g104448.1.1	516	484.412	0	0
Solyc01g060410.3.1	279	247.412	0	0
Solyc02g080470.3.1	3187	3155.41	286	10.7618
Solyc08g045760.1.1	261	229.412	0	0
Solyc11g008720.2.1	2785	2753.41	46	1.98363
Solyc05g051840.1.1	1134	1102.41	127	13.6784
Solyc02g084550.3.1	1100	1068.41	919	102.129
Solyc04g017965.1.1	300	268.412	0	0
Solyc07g045250.1.1	213	181.412	141	92.2843
Solyc02g092420.3.1	2392	2360.41	311	15.644
Solyc10g055650.2.1	3037	3005.41	951	37.5708
Solyc07g007290.1.1	1572	1540.41	0	0
Solyc06g068930.2.1	1137	1105.41	2	0.214823
Solyc05g009050.3.1	4077	4045.41	4	0.117401
Solyc04g054730.3.1	2506	2474.41	5	0.239923
Solyc03g034201.1.1	498	466.412	0	0
Solyc06g007165.1.1	2062	2030.41	2	0.116955
Solyc03g013630.3.1	2749	2717.41	97	4.23829
Solyc03g112200.1.1	756	724.412	5	0.819518
Solyc02g083630.3.1	2225	2193.41	247	13.3706
Solyc02g092810.3.1	868	836.412	26	3.69086
Solyc10g082060.1.1	759	727.412	0.70188	0.114566
Solyc01g087570.2.1	548	516.412	635	146
Solyc09g063140.3.1	2272	2240.41	30.0354	1.59177
Solyc01g060210.3.1	456	424.412	1	0.279761
Solyc02g069515.1.1	1210	1178.41	159	16.0204
Solyc02g070210.3.1	1637	1605.41	410	30.323
Solyc09g008950.1.1	828	796.412	1	0.149086
Solyc03g116390.3.1	617	585.412	9	1.82539
Solyc06g071340.1.1	96	64.9412	0	0
Solyc11g017470.2.1	1385	1353.41	706	61.9368
Solyc02g030630.1.1	921	889.412	0	0
Solyc08g083175.1.1	396	364.412	0	0
Solyc08g048250.3.1	1857	1825.41	296	19.2533
Solyc12g032937.1.1	345	313.412	0	0
Solyc09g009190.3.1	2730	2698.41	9	0.396012
Solyc12g006870.2.1	1232	1200.41	632	62.5117
Solyc07g008350.3.1	1670	1638.41	639	46.3076
Solyc08g068640.3.1	5247	5215.41	10.8111	0.246126
Solyc02g021520.1.1	279	247.412	0	0
Solyc09g007250.3.1	1648	1616.41	3764	276.485
Solyc12g087870.2.1	1737	1705.41	1	0.0696218
Solyc03g058213.1.1	309	277.412	0	0
Solyc02g079280.3.1	1274	1242.41	0	0
Solyc08g008630.3.1	1303	1271.41	255	23.8138
Solyc06g005310.3.1	1358	1326.41	0	0
Solyc12g049120.2.1	1332	1300.41	0	0
Solyc09g072940.2.1	858	826.412	0	0
Solyc08g075540.3.1	2634	2602.41	505	23.0404
Solyc09g091510.3.1	1452	1420.41	2802	234.222
Solyc04g016177.1.1	1251	1219.41	8	0.778958
Solyc03g120050.3.1	1594	1562.41	66.0125	5.01655
Solyc05g018453.1.1	867	835.412	0	0
Solyc07g065320.3.1	4946	4914.41	57	1.37714
Solyc05g013560.3.1	448	416.412	51	14.5419
Solyc01g108380.2.1	1059	1027.41	0	0
Solyc06g035943.1.1	780	748.412	0	0
Solyc08g006251.1.1	678	646.412	0	0
Solyc05g025810.3.1	1306	1274.41	134	12.4844
Solyc03g115350.2.1	507	475.412	2	0.499499
Solyc12g011190.2.1	1418	1386.41	136	11.6472
Solyc11g071423.1.1	2259	2227.41	0	0
Solyc10g045555.1.1	393	361.412	0	0
Solyc08g080585.1.1	714	682.412	14.3701	2.50028
Solyc02g005115.1.1	550	518.412	194.408	44.5261
Solyc02g086660.3.1	3546	3514.41	15.1947	0.513349
Solyc04g070987.1.1	535	503.412	715.885	168.847
Solyc03g096193.1.1	399	367.412	0	0
Solyc10g074520.2.1	1668	1636.41	7	0.507902
Solyc02g065360.3.1	2862	2830.41	148	6.2085
Solyc01g020570.2.1	1065	1033.41	0	0
Solyc02g076790.3.1	1037	1005.41	428	50.5445
Solyc03g080115.1.1	945	913.412	0	0
Solyc03g005470.3.1	839	807.412	1614	237.346
Solyc05g047540.3.1	4664	4632.41	113.531	2.90992
Solyc11g020471.1.1	882	850.412	0	0
Solyc05g005770.3.1	1621	1589.41	465	34.7369
Solyc03g044420.2.1	1271	1239.41	7	0.670589
Solyc06g072135.1.1	1409	1377.41	153	13.1887
Solyc04g054760.3.1	876	844.412	37	5.20262
Solyc05g014177.1.1	448	416.412	0	0
Solyc03g111705.1.1	792	760.412	0	0
Solyc07g015850.1.1	507	475.412	0	0
Solyc03g063290.3.1	850	818.412	288.967	41.9228
Solyc09g020190.3.1	2061	2029.41	369	21.5889
Solyc11g008340.2.1	3580	3548.41	448	14.9906
Solyc12g019777.1.1	477	445.412	0	0
Solyc09g082740.1.1	288	256.412	0	0
Solyc03g051820.1.1	411	379.412	0	0
Solyc01g108820.1.1	768	736.412	0	0
Solyc09g008917.1.1	192	160.412	0	0
Solyc11g072320.2.1	4765	4733.41	92.1462	2.31141
Solyc03g112770.3.1	871	839.412	631	89.2542
Solyc04g054430.2.1	1054	1022.41	274	31.8199
Solyc10g052660.2.1	600	568.412	4275.83	893.164
Solyc04g083160.2.1	2894	2862.41	6	0.248882
Solyc02g088510.3.1	1452	1420.41	40	3.34364
Solyc02g086920.2.1	2778	2746.41	795	34.3697
Solyc04g039830.2.1	636	604.412	1.26247	0.248006
Solyc08g062387.1.1	405	373.412	0	0
Solyc03g117720.3.1	1465	1433.41	116	9.60863
Solyc04g074165.1.1	420	388.412	58	17.73
Solyc07g063080.3.1	2851	2819.41	48	2.02142
Solyc11g062195.1.1	489	457.412	2	0.519155
Solyc07g062020.2.1	849	817.412	0	0
Solyc04g050823.1.1	585	553.412	0	0
Solyc01g108080.3.1	384	352.412	0	0
Solyc08g066460.2.1	935	903.412	0	0
Solyc08g006000.3.1	1005	973.412	1633	199.188
Solyc03g007825.1.1	885	853.412	0	0
Solyc03g031655.1.1	882	850.412	0	0
Solyc09g066400.2.1	1555	1523.41	0	0
Solyc01g091800.3.1	1494	1462.41	209	16.9688
Solyc06g054690.3.1	2403	2371.41	291	14.57
Solyc12g056673.1.1	810	778.412	0	0
Solyc09g065250.2.1	962	930.412	11	1.40376
Solyc04g049485.1.1	625	593.412	0	0
Solyc09g084460.3.1	645	613.412	4072.51	788.287
Solyc02g067925.1.1	7689	7657.41	436.458	6.7676
Solyc12g006750.1.1	252	220.412	0	0
Solyc03g122240.3.1	3244	3212.41	126	4.65708
Solyc01g109550.2.1	978	946.412	41	5.14373
Solyc06g007920.2.1	490	458.412	0	0
Solyc01g109780.3.1	2980	2948.41	9.88201	0.397953
Solyc06g008460.2.1	390	358.412	0	0
Solyc06g011460.1.1	600	568.412	0	0
Solyc01g081630.3.1	2503	2471.41	96	4.61212
Solyc09g011040.1.1	1290	1258.41	16	1.50963
Solyc01g080080.3.1	1806	1774.41	283	18.9368
Solyc10g081420.2.1	6066	6034.41	27.4527	0.540162
Solyc06g005780.1.1	357	325.412	2	0.729745
Solyc01g094080.3.1	2132	2100.41	0	0
Solyc06g069570.3.1	1494	1462.41	206.876	16.7963
Solyc01g104590.3.1	2202	2170.41	9288	508.106
Solyc02g067510.3.1	922	890.412	94	12.5346
Solyc12g062920.2.1	195	163.412	105	76.2922
Solyc12g007050.1.1	198	166.412	5	3.56747
Solyc03g026413.1.1	183	151.412	0	0
Solyc09g064220.2.1	438	406.412	0	0
Solyc12g038970.2.1	2016	1984.41	446	26.6856
Solyc07g032745.1.1	1125	1093.41	5	0.542951
Solyc02g078430.3.1	795	763.412	0	0
Solyc10g054040.2.1	1864	1832.41	170	11.0154
Solyc03g121770.2.1	2064	2032.41	22.231	1.29874
Solyc09g072870.3.1	1463	1431.41	6159.39	510.914
Solyc03g063690.1.1	1791	1759.41	17	1.14724
Solyc11g067200.2.1	4337	4305.41	268	7.39085
Solyc09g055900.3.1	1694	1662.41	7	0.499958
Solyc01g105230.3.1	7135	7103.41	308.669	5.15941
Solyc03g120475.1.1	919	887.412	45	6.0209
Solyc08g007950.3.1	3366	3334.41	118	4.20182
Solyc06g050185.1.1	204	172.412	0	0
Solyc04g016060.1.1	846	814.412	12	1.74949
Solyc02g062170.3.1	1014	982.412	134.904	16.3044
Solyc08g076500.3.1	207	175.412	2	1.35377
Solyc08g066190.2.1	2450	2418.41	42.5367	2.08837
Solyc09g007320.3.1	2220	2188.41	0	0
Solyc05g012550.3.1	1211	1179.41	1.05541	0.10625
Solyc06g073033.1.1	438	406.412	0	0
Solyc02g090135.1.1	2374	2342.41	0	0
Solyc06g051060.3.1	1647	1615.41	2	0.147001
Solyc03g007500.3.1	2046	2014.41	319.423	18.8275
Solyc07g042093.1.1	654	622.412	0	0
Solyc06g076130.3.1	5236	5204.41	107	2.4411
Solyc06g076910.2.1	6763	6731.41	59	1.04069
Solyc12g013870.2.1	1226	1194.41	0	0
Solyc02g081570.3.1	2085	2053.41	2.50442	0.144812
Solyc07g005740.1.1	1431	1399.41	27	2.29083
Solyc02g086850.2.1	2888	2856.41	2	0.0831349
Solyc11g011130.2.1	1870	1838.41	1253	80.925
Solyc03g118660.3.1	1672	1640.41	175	12.6666
Solyc05g009890.1.1	1362	1330.41	65	5.80098
Solyc02g030220.1.1	1017	985.412	0	0
Solyc02g069547.1.1	744	712.412	0.029986	0.0049976
Solyc09g008940.3.1	1682	1650.41	677	48.7047
Solyc05g006323.1.1	1341	1309.41	6	0.544063
Solyc01g100590.3.1	1474	1442.41	558	45.9324
Solyc11g068810.2.1	709	677.412	569	99.7318
Solyc10g047480.1.1	1443	1411.41	0	0
