target_id	length	eff_length	est_counts	tpm
Solyc12g039000.2.1	716	663.958	0	0
Solyc04g072750.2.1	239	186.958	1	0.682953
Solyc04g080560.2.1	417	364.958	0	0
Solyc06g007110.3.1	3157	3104.96	556.093	22.8679
Solyc03g005480.3.1	1679	1626.96	2	0.15696
Solyc07g062550.3.1	2545	2492.96	194	9.93621
Solyc05g005210.3.1	1678	1625.96	177	13.8995
Solyc08g016440.3.1	989	936.958	119	16.2166
Solyc01g049640.2.1	399	346.958	0	0
Solyc08g028915.1.1	360	307.958	3	1.24384
Solyc09g083240.3.1	647	594.958	35	7.51131
Solyc09g056410.2.1	678	625.958	0	0
Solyc03g059050.2.1	1051	998.958	9	1.15035
Solyc04g054660.2.1	555	502.958	0	0
Solyc10g080940.2.1	2583	2530.96	2925.55	147.59
Solyc04g005680.3.1	1979	1926.96	4304.28	285.208
Solyc05g051290.3.1	1387	1334.96	5079	485.786
Solyc04g050440.3.1	1797	1744.96	111	8.12217
Solyc01g059853.1.1	516	463.958	7	1.92643
Solyc03g078580.3.1	543	490.958	51	13.2636
Solyc01g106930.3.1	562	509.958	0	0
Solyc07g005590.3.1	4253	4200.96	1898.7	57.7087
Solyc06g007680.2.1	2063	2010.96	178	11.3019
Solyc01g089960.3.1	1197	1144.96	4	0.446072
Solyc03g006120.3.1	1661	1608.96	14	1.11101
Solyc07g054000.3.1	701	648.958	36	7.08305
Solyc02g032360.3.1	521	468.958	1	0.27227
Solyc02g089140.2.1	447	394.958	1	0.323283
Solyc03g062910.3.1	5017	4964.96	13	0.33432
Solyc08g014020.3.1	624	571.958	708	158.053
Solyc06g043113.1.1	1455	1402.96	5.31598	0.483807
Solyc01g150007.1.1	444	391.958	27	8.79546
Solyc09g031543.1.1	4368	4315.96	35.6435	1.05448
Solyc08g067670.3.1	656	603.958	16	3.38257
Solyc10g084180.2.1	3498	3445.96	123	4.55753
Solyc07g041510.2.1	3769	3716.96	264	9.06881
Solyc03g118770.3.1	1385	1332.96	14	1.34105
Solyc07g024015.1.1	8967	8914.96	1.03189	0.0147791
Solyc07g009360.2.1	363	310.958	0	0
Solyc03g082950.3.1	878	825.958	0	0
Solyc11g022440.2.1	258	205.958	0	0
Solyc03g019970.3.1	1779	1726.96	1	0.0739354
Solyc01g006790.2.1	731	678.958	85	15.9849
Solyc05g018220.2.1	558	505.958	0	0
Solyc01g107220.2.1	1167	1114.96	2	0.229037
Solyc05g051340.2.1	2629	2576.96	57	2.82424
Solyc09g075840.3.1	328	275.958	0	0
Solyc03g058370.2.1	1017	964.958	15	1.9848
Solyc05g007250.3.1	1074	1021.96	3255.99	406.802
Solyc04g048980.3.1	553	500.958	0	0
Solyc01g011091.1.1	8096	8043.96	12.9086	0.2049
Solyc04g051680.3.1	2052	1999.96	1	0.063843
Solyc04g082200.2.1	1157	1104.96	1030	119.022
Solyc11g044632.1.1	686	633.958	0	0
Solyc06g007430.2.1	2112	2059.96	13	0.805785
Solyc08g036560.2.1	741	688.958	95	17.6062
Solyc01g090340.2.1	988	935.958	979	133.555
Solyc08g076720.3.1	4114	4061.96	681	21.4065
Solyc02g068930.3.1	1005	952.958	145	19.428
Solyc01g095170.2.1	922	869.958	7	1.02739
Solyc07g018400.3.1	174	121.96	2	2.09386
Solyc07g006300.3.1	2508	2455.96	964	50.1176
Solyc09g072910.2.1	1314	1261.96	0	0
Solyc08g075320.3.1	2532	2479.96	2.00104	0.103026
Solyc03g044273.1.1	5441	5388.96	22.5284	0.533777
Solyc09g005730.3.1	735	682.958	42	7.85216
Solyc04g079830.2.1	2469	2416.96	28	1.47919
Solyc07g041820.2.1	3138	3085.96	0	0
Solyc01g044510.2.1	547	494.958	0	0
Solyc03g071853.1.1	894	841.958	0	0
Solyc01g095070.3.1	869	816.958	69	10.7841
Solyc06g007890.3.1	568	515.958	181.25	44.8537
Solyc09g055610.2.1	105	55.1969	0	0
Solyc04g009590.3.1	568	515.958	0	0
Solyc02g077240.3.1	2165	2112.96	96	5.80115
Solyc03g083100.3.1	1862	1809.96	333	23.4914
Solyc08g006645.1.1	406	353.958	121.269	43.7454
Solyc04g007825.1.1	1329	1276.96	57	5.69944
Solyc03g044060.3.1	3067	3014.96	71	3.00685
Solyc06g008980.3.1	1496	1443.96	100	8.84259
Solyc10g050757.1.1	1464	1411.96	1	0.0904299
Solyc01g094710.2.1	359	306.958	0	0
Solyc05g017830.2.1	232	179.958	0	0
Solyc11g027940.2.1	462	409.958	0	0
Solyc03g034130.3.1	840	787.958	0.718768	0.116472
Solyc04g011990.2.1	3364	3311.96	0	0
Solyc07g017560.3.1	2822	2769.96	12	0.553149
Solyc01g005380.2.1	1818	1765.96	184	13.3037
Solyc12g005820.2.1	826	773.958	2	0.329949
Solyc03g116170.3.1	1234	1181.96	480	51.8529
Solyc04g016010.3.1	2019	1966.96	15.7357	1.02147
Solyc12g098590.2.1	2992	2939.96	41.1641	1.78777
Solyc03g082575.1.1	2097	2044.96	11.2825	0.704459
Solyc09g020070.2.1	1401	1348.96	0	0
Solyc07g017330.2.1	730	677.958	0	0
Solyc01g021700.2.1	1146	1093.96	0	0
Solyc09g055550.3.1	1685	1632.96	22	1.72021
Solyc01g014537.1.1	654	601.958	0	0
Solyc03g098750.3.1	1586	1533.96	2255	187.701
Solyc06g054230.3.1	1995	1942.96	0	0
Solyc09g010340.2.1	1272	1219.96	0	0
Solyc06g043140.3.1	1035	982.958	0	0
Solyc03g034165.1.1	1203	1150.96	7.4446	0.825878
Solyc01g012640.2.1	561	508.958	0	0
Solyc05g023660.2.1	1239	1186.96	0	0
Solyc11g008140.2.1	1826	1773.96	91	6.54986
Solyc02g062930.3.1	1567	1514.96	336	28.3187
Solyc08g066400.2.1	953	900.958	413	58.5301
Solyc10g036690.2.1	93	45.4549	0	0
Solyc09g011710.3.1	939	886.958	135	19.4341
Solyc12g096860.2.1	2683	2630.96	16	0.776497
Solyc02g063040.3.1	1276	1223.96	6	0.62592
Solyc06g076840.2.1	2830	2777.96	2	0.091926
Solyc01g056940.2.1	756	703.958	5729	1039.12
Solyc06g054620.3.1	855	802.958	19	3.02131
Solyc01g056270.2.1	701	648.958	0	0
Solyc01g020230.3.1	2531	2478.96	31.8215	1.63902
Solyc01g014107.1.1	766	713.958	176	31.4756
Solyc06g052140.2.1	885	832.958	0	0
Solyc05g052990.3.1	658	605.958	359	75.646
Solyc06g033810.2.1	609	556.958	0	0
Solyc01g009690.2.1	2586	2533.96	0	0
Solyc02g078420.2.1	309	256.958	1	0.496904
Solyc07g041240.2.1	468	415.958	9	2.76266
Solyc12g038770.2.1	729	676.958	0	0
Solyc06g052080.3.1	2780	2727.96	661	30.9384
Solyc11g020740.2.1	90	43.2065	0	0
Solyc01g014180.3.1	976	923.958	1925	266.019
Solyc12g038350.2.1	872	819.958	2	0.311439
Solyc03g031650.3.1	738	685.958	202	37.6
Solyc11g072410.2.1	2582	2529.96	671.985	33.9141
Solyc06g008100.3.1	663	610.958	54	11.2854
Solyc09g083445.1.1	618	565.958	714.69	161.238
Solyc06g064740.3.1	358	305.958	2.39635	1.00005
Solyc02g062260.2.1	226	173.958	0	0
Solyc11g006650.2.1	2753	2700.96	43	2.03275
Solyc10g008330.3.1	689	636.958	14	2.80641
Solyc10g036640.2.1	240	187.958	0	0
Solyc11g063580.2.1	291	238.958	3	1.603
Solyc01g111080.3.1	23222	23170	5823.83	32.0935
Solyc04g071540.3.1	3007	2954.96	87	3.75926
Solyc12g062470.2.1	485	432.958	2.11732	0.624418
Solyc06g050840.3.1	977	924.958	424	58.5299
Solyc10g009530.3.1	1365	1312.96	4.13608	0.402228
Solyc07g052480.3.1	3041	2988.96	622.43	26.5892
Solyc01g008410.2.1	2163	2110.96	0	0
Solyc11g072650.2.1	1699	1646.96	0	0
Solyc01g101080.2.1	666	613.958	1	0.207968
Solyc06g011490.3.1	1249	1196.96	377	40.2158
Solyc09g020130.3.1	1655	1602.96	1576.4	125.568
Solyc11g012600.2.1	1028	975.958	151.825	19.8631
Solyc03g096645.1.1	4058	4005.96	0.00983443	0.000313456
Solyc02g070420.2.1	1007	954.958	6	0.802234
Solyc01g090710.3.1	1946	1893.96	3823	257.732
Solyc05g013230.2.1	342	289.958	0	0
Solyc11g028080.2.1	685	632.958	0	0
Solyc03g032030.3.1	1722	1669.96	71	5.42859
Solyc06g053950.2.1	645	592.958	8	1.72266
Solyc12g009050.2.1	2268	2215.96	66.1076	3.80911
Solyc09g015100.3.1	446	393.958	1	0.324104
Solyc08g061740.2.1	261	208.958	0	0
Solyc07g008020.3.1	817	764.958	40	6.67662
Solyc07g005470.3.1	2223	2170.96	153	8.99858
Solyc12g042880.2.1	1074	1021.96	8	0.999519
Solyc07g066275.1.1	1327	1274.96	0	0
Solyc01g017410.2.1	501	448.958	0	0
Solyc02g014490.3.1	2997	2944.96	10	0.433566
Solyc07g014585.1.1	1067	1014.96	169.276	21.2952
Solyc08g059780.2.1	1452	1399.96	645	58.8273
Solyc02g080590.3.1	821	768.958	1650	273.978
Solyc01g066580.2.1	135	83.1673	0	0
Solyc02g089930.3.1	2658	2605.96	8	0.391973
Solyc04g081560.3.1	2712	2659.96	4	0.192008
Solyc12g010740.2.1	949	896.958	3	0.427054
Solyc09g030420.3.1	357	304.958	8	3.34953
Solyc09g056430.3.1	1825	1772.96	19	1.36832
Solyc07g009280.3.1	518	465.958	0	0
Solyc07g032670.2.1	1243	1190.96	21	2.25142
Solyc04g018000.2.1	1215	1162.96	0	0
Solyc01g057490.3.1	442	389.958	1	0.327428
Solyc04g006990.3.1	1321	1268.96	61	6.13785
Solyc04g009900.3.1	1390	1337.96	323.651	30.8864
Solyc02g021063.1.1	1655	1602.96	82	6.53169
Solyc04g072470.3.1	508	455.958	9	2.5203
Solyc06g082020.3.1	489	436.958	0	0
Solyc11g072800.2.1	4144	4091.96	14	0.436848
Solyc08g080110.3.1	2880	2827.96	417	18.8277
Solyc08g074680.2.1	5534	5481.96	813	18.936
Solyc00g005850.2.1	566	513.958	0	0
Solyc12g009745.1.1	2898	2845.96	0	0
Solyc10g008210.3.1	4197	4144.96	84	2.58758
Solyc06g072480.1.1	516	463.958	2	0.550409
Solyc09g057715.1.1	519	466.958	0	0
Solyc05g015710.3.1	1126	1073.96	378	44.9406
Solyc12g097070.2.1	1320	1267.96	71	7.14969
Solyc12g019340.1.1	183	130.958	0	0
Solyc05g006260.1.1	183	130.958	0	0
Solyc01g067380.3.1	1781	1728.96	148	10.9298
Solyc12g042120.2.1	508	455.958	27	7.56089
Solyc07g006800.1.1	1362	1309.96	0	0
Solyc09g009280.1.1	885	832.958	17	2.60591
Solyc06g005070.2.1	2155	2102.96	22	1.33575
Solyc11g066760.2.1	2304	2251.96	7	0.396891
Solyc06g071540.3.1	3375	3322.96	49	1.8828
Solyc09g065150.1.1	150	98.0023	63.5394	82.7829
Solyc10g081230.2.1	1185	1132.96	0	0
Solyc01g106390.3.1	2020	1967.96	112	7.26668
Solyc09g007080.3.1	5868	5815.96	126.785	2.78343
Solyc11g066500.2.1	3576	3523.96	272	9.85535
Solyc01g102637.1.1	282	229.958	1	0.555247
Solyc03g060510.3.1	1738	1685.96	109	8.25494
Solyc11g066460.1.1	651	598.958	171	36.4531
Solyc06g082800.3.1	1406	1353.96	363	34.2323
Solyc01g105290.3.1	1594	1541.96	166	13.7458
Solyc08g062965.1.1	528	475.958	0	0
Solyc03g058900.2.1	501	448.958	0	0
Solyc11g011542.1.1	477	424.958	1	0.300461
Solyc03g007860.1.1	558	505.958	38	9.58966
Solyc06g048620.3.1	4542	4489.96	134	3.81063
Solyc03g006490.3.1	1155	1102.96	2245	259.891
Solyc11g017373.1.1	738	685.958	0	0
Solyc09g060100.3.1	5908	5855.96	36.801	0.802408
Solyc03g006950.2.1	2238	2185.96	1	0.0584107
Solyc03g114300.3.1	2676	2623.96	275	13.3817
Solyc02g011755.1.1	321	268.958	0	0
Solyc11g010105.1.1	741	688.958	1	0.185328
Solyc09g092080.3.1	862	809.958	499.446	78.7336
Solyc05g055160.3.1	2243	2190.96	3734	217.608
Solyc06g053780.3.1	2021	1968.96	162	10.5054
Solyc07g055920.3.1	1156	1103.96	992	114.734
Solyc02g062040.3.1	1448	1395.96	282	25.7935
Solyc05g046390.3.1	754	701.958	4815	875.829
Solyc09g042300.2.1	2512	2459.96	0	0
Solyc03g044600.2.1	1206	1153.96	100	11.0648
Solyc11g067270.1.1	1293	1240.96	6	0.617345
Solyc09g083370.3.1	1089	1036.96	634.328	78.1065
Solyc09g018235.1.1	789	736.958	1	0.173257
Solyc03g115845.1.1	300	247.958	2	1.02988
Solyc07g065280.3.1	693	640.958	2156	429.49
Solyc10g018885.1.1	357	304.958	0	0
Solyc10g051050.2.1	2773	2720.96	1	0.0469258
Solyc03g007680.3.1	1191	1138.96	528	59.1916
Solyc03g115800.1.1	1281	1228.96	3	0.311687
Solyc05g005910.3.1	1815	1762.96	5	0.362128
Solyc07g032300.1.1	213	160.958	0	0
Solyc01g091860.3.1	3645	3592.96	197	7.00081
Solyc12g098660.2.1	1485	1432.96	34	3.02956
Solyc04g057890.3.1	4289	4236.96	447.318	13.4802
Solyc06g008960.3.1	4420	4367.96	104	3.04011
Solyc02g030520.1.1	69	29.752	0	0
Solyc10g044967.1.1	720	667.958	0	0
Solyc07g026705.1.1	641	588.958	0	0
Solyc07g039384.1.1	453	400.958	0	0
Solyc08g005440.3.1	3192	3139.96	206	8.37678
Solyc01g005610.3.1	1068	1015.96	0	0
Solyc04g050345.1.1	390	337.958	0	0
Solyc10g086290.2.1	1363	1310.96	2	0.194794
Solyc12g035860.1.1	315	262.958	0	0
Solyc05g016473.1.1	3230	3177.96	0	0
Solyc02g088954.1.1	675	622.958	0	0
Solyc08g082330.3.1	484	431.958	23	6.79862
Solyc05g026050.3.1	1505	1452.96	297	26.0998
Solyc10g050630.1.1	315	262.958	0	0
Solyc07g039540.1.1	246	193.958	0	0
Solyc01g096185.1.1	435	382.958	0	0
Solyc07g021740.2.1	811	758.958	0	0
Solyc02g062375.1.1	3217	3164.96	254.987	10.2869
Solyc12g009620.2.1	1820	1767.96	302	21.8107
Solyc05g012170.2.1	783	730.958	0	0
Solyc01g103803.1.1	699	646.958	0	0
Solyc12g087900.2.1	1377	1324.96	7	0.674575
Solyc09g090660.3.1	2092	2039.96	940.061	58.8394
Solyc02g081700.1.1	747	694.958	1137	208.899
Solyc08g079580.1.1	447	394.958	0	0
Solyc04g057880.3.1	6172	6119.96	40.9191	0.853712
Solyc05g021090.3.1	1542	1489.96	52.8953	4.53291
Solyc06g082000.3.1	2271	2218.96	11	0.632962
Solyc11g045540.1.1	447	394.958	0	0
Solyc10g084360.1.1	165	112.965	0	0
Solyc03g062745.1.1	441	388.958	3.29782	1.08258
Solyc04g050550.2.1	2358	2305.96	15	0.830565
Solyc05g024454.1.1	521	468.958	0	0
Solyc09g016957.1.1	339	286.958	0	0
Solyc09g060170.1.1	1035	982.958	0	0
Solyc05g055790.3.1	2662	2609.96	20.0276	0.979781
Solyc01g096255.1.1	405	352.958	0	0
Solyc05g054170.3.1	4313	4260.96	555	16.6311
Solyc01g005730.3.1	3708	3655.96	14.6632	0.512107
Solyc10g018355.1.1	780	727.958	0	0
Solyc08g076830.1.1	1026	973.958	3	0.393292
Solyc10g045040.1.1	225	172.958	0	0
Solyc03g081203.1.1	183	130.958	4	3.89997
Solyc02g085700.2.1	2892	2839.96	234	10.5205
Solyc12g008580.2.1	2991	2938.96	171	7.42911
Solyc08g014290.1.1	1188	1135.96	61	6.85649
Solyc01g102970.3.1	2799	2746.96	216	10.04
Solyc08g044540.1.1	225	172.958	1	0.738234
Solyc06g060270.3.1	3396	3343.96	61	2.32918
Solyc06g072570.3.1	1211	1158.96	768	84.6111
Solyc01g109070.2.1	616	563.958	303	68.6009
Solyc05g041900.1.1	285	232.958	0	0
Solyc01g010050.3.1	1875	1822.96	1561	109.335
Solyc08g061450.2.1	1512	1459.96	11	0.962025
Solyc10g055740.2.1	1711	1658.96	173	13.3151
Solyc01g086900.3.1	3177	3124.96	252	10.2965
Solyc11g007120.2.1	1251	1198.96	469	49.9463
Solyc01g104448.1.1	516	463.958	1	0.275205
Solyc01g060410.3.1	279	226.958	0	0
Solyc02g080470.3.1	3187	3134.96	283	11.5263
Solyc08g045760.1.1	261	208.958	0	0
Solyc11g008720.2.1	2785	2732.96	33	1.54175
Solyc05g051840.1.1	1134	1081.96	106	12.5092
Solyc02g084550.3.1	1100	1047.96	1060	129.15
Solyc04g017965.1.1	300	247.958	0	0
Solyc07g045250.1.1	213	160.958	79	62.6685
Solyc02g092420.3.1	2392	2339.96	264	14.4056
Solyc10g055650.2.1	3037	2984.96	904	38.6691
Solyc07g007290.1.1	1572	1519.96	0	0
Solyc06g068930.2.1	1137	1084.96	0	0
Solyc05g009050.3.1	4077	4024.96	2	0.0634458
Solyc04g054730.3.1	2506	2453.96	8	0.416252
Solyc03g034201.1.1	498	445.958	0	0
Solyc06g007165.1.1	2062	2009.96	0	0
Solyc03g013630.3.1	2749	2696.96	93	4.40294
Solyc03g112200.1.1	756	703.958	5	0.906896
Solyc02g083630.3.1	2225	2172.96	196	11.517
Solyc02g092810.3.1	868	815.958	27	4.22503
Solyc10g082060.1.1	759	706.958	0	0
Solyc01g087570.2.1	548	495.958	567	145.973
Solyc09g063140.3.1	2272	2219.96	11.4426	0.658135
Solyc01g060210.3.1	456	403.958	1	0.316081
Solyc02g069515.1.1	1210	1157.96	131	14.4448
Solyc02g070210.3.1	1637	1584.96	222	17.8842
Solyc09g008950.1.1	828	775.958	1	0.164549
Solyc03g116390.3.1	617	564.958	9	2.03404
Solyc06g071340.1.1	96	47.7815	0	0
Solyc11g017470.2.1	1385	1332.96	510	48.8526
Solyc02g030630.1.1	921	868.958	0	0
Solyc08g083175.1.1	396	343.958	0	0
Solyc08g048250.3.1	1857	1804.96	261	18.4632
Solyc12g032937.1.1	345	292.958	0	0
Solyc09g009190.3.1	2730	2677.96	6	0.286076
Solyc12g006870.2.1	1232	1179.96	613	66.3327
Solyc07g008350.3.1	1670	1617.96	557	43.9564
Solyc08g068640.3.1	5247	5194.96	9.81719	0.24129
Solyc02g021520.1.1	279	226.958	0	0
Solyc09g007250.3.1	1648	1595.96	3005	240.412
Solyc12g087870.2.1	1737	1684.96	1	0.0757783
Solyc03g058213.1.1	309	256.958	0	0
Solyc02g079280.3.1	1274	1221.96	1	0.104491
Solyc08g008630.3.1	1303	1250.96	209	21.3323
Solyc06g005310.3.1	1358	1305.96	0	0
Solyc12g049120.2.1	1332	1279.96	0	0
Solyc09g072940.2.1	858	805.958	0	0
Solyc08g075540.3.1	2634	2581.96	298	14.7367
Solyc09g091510.3.1	1452	1399.96	2454	223.817
Solyc04g016177.1.1	1251	1198.96	2	0.21299
Solyc03g120050.3.1	1594	1541.96	46.2049	3.82604
Solyc05g018453.1.1	867	814.958	0	0
Solyc07g065320.3.1	4946	4893.96	51	1.33059
Solyc05g013560.3.1	448	395.958	43	13.8661
Solyc01g108380.2.1	1059	1006.96	2	0.253602
Solyc06g035943.1.1	780	727.958	0	0
Solyc08g006251.1.1	678	625.958	0	0
Solyc05g025810.3.1	1306	1253.96	106	10.7934
Solyc03g115350.2.1	507	454.958	1	0.280649
Solyc12g011190.2.1	1418	1365.96	98	9.16058
Solyc11g071423.1.1	2259	2206.96	0	0
Solyc10g045555.1.1	393	340.958	0	0
Solyc08g080585.1.1	714	661.958	1.06579	0.205577
Solyc02g005115.1.1	550	497.958	167.776	43.02
Solyc02g086660.3.1	3546	3493.96	7.64421	0.27935
Solyc04g070987.1.1	535	482.958	635.485	168.008
Solyc03g096193.1.1	399	346.958	0	0
Solyc10g074520.2.1	1668	1615.96	5	0.39507
Solyc02g065360.3.1	2862	2809.96	138	6.27066
Solyc01g020570.2.1	1065	1012.96	0	0
Solyc02g076790.3.1	1037	984.958	379	49.131
Solyc03g080115.1.1	945	892.958	0	0
Solyc03g005470.3.1	839	786.958	1334	216.44
Solyc05g047540.3.1	4664	4611.96	91.0986	2.52209
Solyc11g020471.1.1	882	829.958	0	0
Solyc05g005770.3.1	1621	1568.96	427	34.7497
Solyc03g044420.2.1	1271	1218.96	5	0.523739
Solyc06g072135.1.1	1409	1356.96	161	15.1493
Solyc04g054760.3.1	876	823.958	37	5.73364
Solyc05g014177.1.1	448	395.958	1	0.322467
Solyc03g111705.1.1	792	739.958	0	0
Solyc07g015850.1.1	507	454.958	0	0
Solyc03g063290.3.1	850	797.958	310.394	49.6669
Solyc09g020190.3.1	2061	2008.96	310	19.7027
Solyc11g008340.2.1	3580	3527.96	387	14.0062
Solyc12g019777.1.1	477	424.958	0	0
Solyc09g082740.1.1	288	235.958	0	0
Solyc03g051820.1.1	411	358.958	0	0
Solyc01g108820.1.1	768	715.958	1	0.178339
Solyc09g008917.1.1	192	139.958	0	0
Solyc11g072320.2.1	4765	4712.96	71.5813	1.93928
Solyc03g112770.3.1	871	818.958	496	77.3311
Solyc04g054430.2.1	1054	1001.96	244	31.0938
Solyc10g052660.2.1	600	547.958	3190.19	743.368
Solyc04g083160.2.1	2894	2841.96	4	0.179712
Solyc02g088510.3.1	1452	1399.96	21	1.91531
Solyc02g086920.2.1	2778	2725.96	311	14.5672
Solyc04g039830.2.1	636	583.958	0	0
Solyc08g062387.1.1	405	352.958	0	0
Solyc03g117720.3.1	1465	1412.96	159	14.3682
Solyc04g074165.1.1	420	367.958	47	16.3092
Solyc07g063080.3.1	2851	2798.96	46	2.09843
Solyc11g062195.1.1	489	436.958	4	1.16884
Solyc07g062020.2.1	849	796.958	0	0
Solyc04g050823.1.1	585	532.958	0	0
Solyc01g108080.3.1	384	331.958	0	0
Solyc08g066460.2.1	935	882.958	0	0
Solyc08g006000.3.1	1005	952.958	1492	199.908
Solyc03g007825.1.1	885	832.958	3.3748	0.51732
Solyc03g031655.1.1	882	829.958	0	0
Solyc09g066400.2.1	1555	1502.96	0	0
Solyc01g091800.3.1	1494	1441.96	156	13.8136
Solyc06g054690.3.1	2403	2350.96	222	12.0571
Solyc12g056673.1.1	810	757.958	0	0
Solyc09g065250.2.1	962	909.958	6	0.841907
Solyc04g049485.1.1	625	572.958	0	0
Solyc09g084460.3.1	645	592.958	6246.61	1345.1
Solyc02g067925.1.1	7689	7636.96	351.137	5.8707
Solyc12g006750.1.1	252	199.958	0	0
Solyc03g122240.3.1	3244	3191.96	92	3.68014
Solyc01g109550.2.1	978	925.958	29	3.9989
Solyc06g007920.2.1	490	437.958	0	0
Solyc01g109780.3.1	2980	2927.96	15.7733	0.687846
Solyc06g008460.2.1	390	337.958	0	0
Solyc06g011460.1.1	600	547.958	0	0
Solyc01g081630.3.1	2503	2450.96	71.1893	3.70862
Solyc09g011040.1.1	1290	1237.96	11	1.13454
Solyc01g080080.3.1	1806	1753.96	261	19.0001
Solyc10g081420.2.1	6066	6013.96	18.2767	0.388035
Solyc06g005780.1.1	357	304.958	1	0.418692
Solyc01g094080.3.1	2132	2079.96	1.93688	0.1189
Solyc06g069570.3.1	1494	1441.96	226.133	20.0238
Solyc01g104590.3.1	2202	2149.96	7696	457.056
Solyc02g067510.3.1	922	869.958	10	1.46769
Solyc12g062920.2.1	195	142.958	12	10.7178
Solyc12g007050.1.1	198	145.958	1	0.874796
Solyc03g026413.1.1	183	130.958	0	0
Solyc09g064220.2.1	438	385.958	0	0
Solyc12g038970.2.1	2016	1963.96	451	29.321
Solyc07g032745.1.1	1125	1072.96	2	0.238002
Solyc02g078430.3.1	795	742.958	0	0
Solyc10g054040.2.1	1864	1811.96	141.084	9.94173
Solyc03g121770.2.1	2064	2011.96	23.3591	1.48242
Solyc09g072870.3.1	1463	1410.96	5275.77	477.426
Solyc03g063690.1.1	1791	1738.96	18	1.32165
Solyc11g067200.2.1	4337	4284.96	208	6.19799
Solyc09g055900.3.1	1694	1641.96	9	0.699865
Solyc01g105230.3.1	7135	7082.96	279.464	5.03784
Solyc03g120475.1.1	919	866.958	37	5.44926
Solyc08g007950.3.1	3366	3313.96	104	4.00701
Solyc06g050185.1.1	204	151.958	0	0
Solyc04g016060.1.1	846	793.958	4	0.643275
Solyc02g062170.3.1	1014	961.958	162.947	21.6284
Solyc08g076500.3.1	207	154.958	2	1.64798
Solyc08g066190.2.1	2450	2397.96	18.064	0.961847
Solyc09g007320.3.1	2220	2167.96	0	0
Solyc05g012550.3.1	1211	1158.96	0	0
Solyc06g073033.1.1	438	385.958	0	0
Solyc02g090135.1.1	2374	2321.96	2	0.109979
Solyc06g051060.3.1	1647	1594.96	6	0.480326
Solyc03g007500.3.1	2046	1993.96	296.21	18.9678
Solyc07g042093.1.1	654	601.958	0	0
Solyc06g076130.3.1	5236	5183.96	97	2.38915
Solyc06g076910.2.1	6763	6710.96	85	1.61722
Solyc12g013870.2.1	1226	1173.96	2	0.217526
Solyc02g081570.3.1	2085	2032.96	3.959	0.248651
Solyc07g005740.1.1	1431	1378.96	17	1.5741
Solyc02g086850.2.1	2888	2835.96	1	0.045023
Solyc11g011130.2.1	1870	1817.96	1014	71.2177
Solyc03g118660.3.1	1672	1619.96	157	12.3746
Solyc05g009890.1.1	1362	1309.96	68	6.62805
Solyc02g030220.1.1	1017	964.958	1	0.13232
Solyc02g069547.1.1	744	691.958	0	0
Solyc09g008940.3.1	1682	1629.96	541	42.3794
Solyc05g006323.1.1	1341	1288.96	4	0.396237
Solyc01g100590.3.1	1474	1421.96	533	47.8602
Solyc11g068810.2.1	709	656.958	533	103.591
Solyc10g047480.1.1	1443	1390.96	1	0.0917952
