target_id	length	eff_length	est_counts	tpm
Solyc08g067670.3.1	656	603.958	9	2.05621
Solyc10g084180.2.1	3498	3445.96	118	4.72501
Solyc07g041510.2.1	3769	3716.96	217	8.05569
Solyc03g118770.3.1	1385	1332.96	9	0.931659
Solyc07g024015.1.1	8967	8914.96	0	0
Solyc07g009360.2.1	363	310.958	1	0.443741
Solyc03g082950.3.1	878	825.958	1	0.16706
Solyc11g022440.2.1	258	205.958	0	0
Solyc03g019970.3.1	1779	1726.96	11	0.878904
Solyc01g006790.2.1	731	678.958	112	22.7618
Solyc05g018220.2.1	558	505.958	0	0
Solyc01g107220.2.1	1167	1114.96	0	0
Solyc05g051340.2.1	2629	2576.96	36	1.92764
Solyc09g075840.3.1	328	275.958	0	0
Solyc03g058370.2.1	1017	964.958	10	1.42996
Solyc05g007250.3.1	1074	1021.96	3764.06	508.223
Solyc04g048980.3.1	553	500.958	0	0
Solyc01g011091.1.1	8096	8043.96	5.91147	0.101404
Solyc04g051680.3.1	2052	1999.96	1.11584	0.0769861
Solyc04g082200.2.1	1157	1104.96	550	68.6828
Solyc11g044632.1.1	686	633.958	0	0
Solyc06g007430.2.1	2112	2059.96	22	1.47365
Solyc08g036560.2.1	741	688.958	67	13.4188
Solyc01g090340.2.1	988	935.958	822	121.184
Solyc08g076720.3.1	4114	4061.96	599	20.348
Solyc02g068930.3.1	1005	952.958	156	22.5882
Solyc01g095170.2.1	922	869.958	3	0.475832
Solyc07g018400.3.1	174	121.96	2	2.26279
Solyc07g006300.3.1	2508	2455.96	921	51.7451
Solyc09g072910.2.1	1314	1261.96	0	0
Solyc08g075320.3.1	2532	2479.96	1	0.0556399
Solyc03g044273.1.1	5441	5388.96	14	0.358471
Solyc09g005730.3.1	735	682.958	75	15.153
Solyc04g079830.2.1	2469	2416.96	41	2.3407
Solyc07g041820.2.1	3138	3085.96	0	0
Solyc01g044510.2.1	547	494.958	0	0
Solyc03g071853.1.1	894	841.958	1	0.163885
Solyc01g095070.3.1	869	816.958	55	9.28953
Solyc06g007890.3.1	568	515.958	110.741	29.6159
Solyc09g055610.2.1	105	55.1969	0	0
Solyc04g009590.3.1	568	515.958	0	0
Solyc02g077240.3.1	2165	2112.96	91	5.94267
Solyc03g083100.3.1	1862	1809.96	537	40.9389
Solyc08g006645.1.1	406	353.958	98.3015	38.3212
Solyc04g007825.1.1	1329	1276.96	316	34.1461
Solyc03g044060.3.1	3067	3014.96	80	3.66133
Solyc06g008980.3.1	1496	1443.96	133	12.7095
Solyc10g050757.1.1	1464	1411.96	3	0.293177
Solyc01g094710.2.1	359	306.958	0	0
Solyc05g017830.2.1	232	179.958	0	0
Solyc11g027940.2.1	462	409.958	0	0
Solyc03g034130.3.1	840	787.958	0	0
Solyc04g011990.2.1	3364	3311.96	0	0
Solyc07g017560.3.1	2822	2769.96	198	9.86331
Solyc01g005380.2.1	1818	1765.96	159	12.4236
Solyc12g005820.2.1	826	773.958	1	0.178284
Solyc03g116170.3.1	1234	1181.96	492	57.4373
Solyc04g016010.3.1	2019	1966.96	6.74385	0.47309
Solyc12g098590.2.1	2992	2939.96	35.1951	1.65186
Solyc03g082575.1.1	2097	2044.96	22.5651	1.52259
Solyc09g020070.2.1	1401	1348.96	0	0
Solyc07g017330.2.1	730	677.958	0	0
Solyc01g021700.2.1	1146	1093.96	0	0
Solyc09g055550.3.1	1685	1632.96	17	1.4365
Solyc01g014537.1.1	654	601.958	0	0
Solyc03g098750.3.1	1586	1533.96	1954	175.769
Solyc06g054230.3.1	1995	1942.96	2	0.142036
Solyc09g010340.2.1	1272	1219.96	0	0
Solyc06g043140.3.1	1035	982.958	0	0
Solyc03g034165.1.1	1203	1150.96	2.02277	0.242504
Solyc01g012640.2.1	561	508.958	0	0
Solyc05g023660.2.1	1239	1186.96	0	0
Solyc11g008140.2.1	1826	1773.96	81	6.30046
Solyc02g062930.3.1	1567	1514.96	262	23.8634
Solyc08g066400.2.1	953	900.958	189	28.946
Solyc10g036690.2.1	93	45.4549	0	0
Solyc09g011710.3.1	939	886.958	130	20.2242
Solyc12g096860.2.1	2683	2630.96	19	0.996484
Solyc02g063040.3.1	1276	1223.96	4	0.450946
Solyc06g076840.2.1	2830	2777.96	0	0
Solyc01g056940.2.1	756	703.958	7147	1400.9
Solyc06g054620.3.1	855	802.958	24	4.12429
Solyc01g056270.2.1	701	648.958	0	0
Solyc01g020230.3.1	2531	2478.96	15.5477	0.865421
Solyc01g014107.1.1	766	713.958	234	45.2245
Solyc06g052140.2.1	885	832.958	0	0
Solyc05g052990.3.1	658	605.958	255	58.0669
Solyc06g033810.2.1	609	556.958	0	0
Solyc01g009690.2.1	2586	2533.96	0	0
Solyc02g078420.2.1	309	256.958	0	0
Solyc07g041240.2.1	468	415.958	0	0
Solyc12g038770.2.1	729	676.958	0	0
Solyc06g052080.3.1	2780	2727.96	481	24.3298
Solyc11g020740.2.1	90	43.2065	0	0
Solyc01g014180.3.1	976	923.958	1639	244.77
Solyc12g038350.2.1	872	819.958	1	0.168283
Solyc03g031650.3.1	738	685.958	168	33.7942
Solyc11g072410.2.1	2582	2529.96	617.148	33.6594
Solyc06g008100.3.1	663	610.958	41	9.25984
Solyc09g083445.1.1	618	565.958	1310.04	319.399
Solyc06g064740.3.1	358	305.958	0.678368	0.305939
Solyc02g062260.2.1	226	173.958	0	0
Solyc11g006650.2.1	2753	2700.96	28	1.43044
Solyc10g008330.3.1	689	636.958	17	3.68272
Solyc10g036640.2.1	240	187.958	0	0
Solyc11g063580.2.1	291	238.958	1	0.577444
Solyc01g111080.3.1	23222	23170	2547.67	15.1722
Solyc04g071540.3.1	3007	2954.96	79	3.68898
Solyc12g062470.2.1	485	432.958	10.8212	3.44874
Solyc06g050840.3.1	977	924.958	187	27.8965
Solyc10g009530.3.1	1365	1312.96	2	0.210189
Solyc07g052480.3.1	3041	2988.96	271.259	12.5226
Solyc01g008410.2.1	2163	2110.96	0	0
Solyc11g072650.2.1	1699	1646.96	0	0
Solyc01g101080.2.1	666	613.958	0	0
Solyc06g011490.3.1	1249	1196.96	153	17.6378
Solyc09g020130.3.1	1655	1602.96	1491	128.347
Solyc11g012600.2.1	1028	975.958	202.83	28.6768
Solyc03g096645.1.1	4058	4005.96	0.00986967	0.000339959
Solyc02g070420.2.1	1007	954.958	7	1.01145
Solyc01g090710.3.1	1946	1893.96	8149	593.697
Solyc05g013230.2.1	342	289.958	0	0
Solyc11g028080.2.1	685	632.958	0	0
Solyc03g032030.3.1	1722	1669.96	62	5.12291
Solyc06g053950.2.1	645	592.958	13	3.02517
Solyc12g009050.2.1	2268	2215.96	85.5586	5.32762
Solyc09g015100.3.1	446	393.958	2	0.700505
Solyc08g061740.2.1	261	208.958	0	0
Solyc07g008020.3.1	817	764.958	24	4.32917
Solyc07g005470.3.1	2223	2170.96	135	8.58051
Solyc12g042880.2.1	1074	1021.96	4	0.54008
Solyc07g066275.1.1	1327	1274.96	0	0
Solyc01g017410.2.1	501	448.958	0	0
Solyc02g014490.3.1	2997	2944.96	66	3.0924
Solyc07g014585.1.1	1067	1014.96	0	0
Solyc08g059780.2.1	1452	1399.96	820	80.822
Solyc02g080590.3.1	821	768.958	1339	240.275
Solyc01g066580.2.1	135	83.1673	0	0
Solyc02g089930.3.1	2658	2605.96	16	0.847195
Solyc04g081560.3.1	2712	2659.96	1	0.0518747
Solyc12g010740.2.1	949	896.958	4	0.615345
Solyc09g030420.3.1	357	304.958	6	2.71483
Solyc09g056430.3.1	1825	1772.96	13	1.01176
Solyc07g009280.3.1	518	465.958	0	0
Solyc07g032670.2.1	1243	1190.96	7	0.811022
Solyc04g018000.2.1	1215	1162.96	0	0
Solyc01g057490.3.1	442	389.958	3	1.06154
Solyc04g006990.3.1	1321	1268.96	26	2.8272
Solyc04g009900.3.1	1390	1337.96	334.723	34.5202
Solyc02g021063.1.1	1655	1602.96	94	8.09164
Solyc04g072470.3.1	508	455.958	3	0.907878
Solyc06g082020.3.1	489	436.958	0	0
Solyc11g072800.2.1	4144	4091.96	7	0.236047
Solyc08g080110.3.1	2880	2827.96	224	10.9296
Solyc08g074680.2.1	5534	5481.96	1349.09	33.9576
Solyc00g005850.2.1	566	513.958	0	0
Solyc12g009745.1.1	2898	2845.96	0.5	0.0242422
Solyc10g008210.3.1	4197	4144.96	69	2.29699
Solyc06g072480.1.1	516	463.958	4	1.18963
Solyc09g057715.1.1	519	466.958	0	0
Solyc05g015710.3.1	1126	1073.96	271	34.8187
Solyc12g097070.2.1	1320	1267.96	71	7.72653
Solyc12g019340.1.1	183	130.958	0	0
Solyc05g006260.1.1	183	130.958	0	0
Solyc01g067380.3.1	1781	1728.96	148	11.8116
Solyc12g042120.2.1	508	455.958	14	4.23676
Solyc07g006800.1.1	1362	1309.96	0	0
Solyc09g009280.1.1	885	832.958	17	2.81616
Solyc06g005070.2.1	2155	2102.96	23	1.50913
Solyc11g066760.2.1	2304	2251.96	4	0.245093
Solyc06g071540.3.1	3375	3322.96	32	1.32879
Solyc09g065150.1.1	150	98.0023	54.0508	76.1021
Solyc10g081230.2.1	1185	1132.96	0	0
Solyc01g106390.3.1	2020	1967.96	126	8.83457
Solyc09g007080.3.1	5868	5815.96	88.7889	2.10653
Solyc11g066500.2.1	3576	3523.96	195	7.63545
Solyc01g102637.1.1	282	229.958	0	0
Solyc03g060510.3.1	1738	1685.96	102	8.34803
Solyc11g066460.1.1	651	598.958	124	28.5664
Solyc06g082800.3.1	1406	1353.96	313	31.8985
Solyc01g105290.3.1	1594	1541.96	123	11.0069
Solyc08g062965.1.1	528	475.958	0	0
Solyc03g058900.2.1	501	448.958	0	0
Solyc11g011542.1.1	477	424.958	0	0
Solyc03g007860.1.1	558	505.958	25	6.81799
Solyc06g048620.3.1	4542	4489.96	185	5.68539
Solyc03g006490.3.1	1155	1102.96	386	48.2902
Solyc11g017373.1.1	738	685.958	0	0
Solyc09g060100.3.1	5908	5855.96	32.2009	0.758753
Solyc03g006950.2.1	2238	2185.96	0	0
Solyc03g114300.3.1	2676	2623.96	189	9.93884
Solyc02g011755.1.1	321	268.958	0	0
Solyc11g010105.1.1	741	688.958	2	0.400561
Solyc09g092080.3.1	862	809.958	427.762	72.8736
Solyc05g055160.3.1	2243	2190.96	2906	183.017
Solyc06g053780.3.1	2021	1968.96	126	8.83008
Solyc07g055920.3.1	1156	1103.96	586	73.2446
Solyc02g062040.3.1	1448	1395.96	138	13.6407
Solyc05g046390.3.1	754	701.958	4957	974.403
Solyc09g042300.2.1	2512	2459.96	0	0
Solyc03g044600.2.1	1206	1153.96	156.732	18.7413
Solyc11g067270.1.1	1293	1240.96	10	1.11192
Solyc09g083370.3.1	1089	1036.96	585.669	77.9331
Solyc09g018235.1.1	789	736.958	0	0
Solyc03g115845.1.1	300	247.958	1	0.556485
Solyc07g065280.3.1	693	640.958	1937	416.995
Solyc10g018885.1.1	357	304.958	0	0
Solyc10g051050.2.1	2773	2720.96	3	0.152135
Solyc03g007680.3.1	1191	1138.96	458	55.4867
Solyc03g115800.1.1	1281	1228.96	1	0.112278
Solyc05g005910.3.1	1815	1762.96	3	0.234806
Solyc07g032300.1.1	213	160.958	0	0
Solyc01g091860.3.1	3645	3592.96	198	7.60403
Solyc12g098660.2.1	1485	1432.96	27	2.59993
Solyc04g057890.3.1	4289	4236.96	360.999	11.7566
Solyc06g008960.3.1	4420	4367.96	83	2.62199
Solyc02g030520.1.1	69	29.752	0	0
Solyc10g044967.1.1	720	667.958	0	0
Solyc07g026705.1.1	641	588.958	2	0.468572
Solyc07g039384.1.1	453	400.958	0	0
Solyc08g005440.3.1	3192	3139.96	132	5.80071
Solyc01g005610.3.1	1068	1015.96	2	0.271635
Solyc04g050345.1.1	390	337.958	0	0
Solyc10g086290.2.1	1363	1310.96	0	0
Solyc12g035860.1.1	315	262.958	1	0.524741
Solyc05g016473.1.1	3230	3177.96	0	0
Solyc02g088954.1.1	675	622.958	4.02016	0.890462
Solyc08g082330.3.1	484	431.958	21	6.70824
Solyc05g026050.3.1	1505	1452.96	219	20.798
Solyc10g050630.1.1	315	262.958	0	0
Solyc07g039540.1.1	246	193.958	0	0
Solyc01g096185.1.1	435	382.958	1	0.360313
Solyc07g021740.2.1	811	758.958	0	0
Solyc02g062375.1.1	3217	3164.96	181	7.89117
Solyc12g009620.2.1	1820	1767.96	257	20.0582
Solyc05g012170.2.1	783	730.958	0	0
Solyc01g103803.1.1	699	646.958	1	0.213282
Solyc12g087900.2.1	1377	1324.96	16	1.66628
Solyc09g090660.3.1	2092	2039.96	757.897	51.2648
Solyc02g081700.1.1	747	694.958	971	192.793
Solyc08g079580.1.1	447	394.958	0	0
Solyc04g057880.3.1	6172	6119.96	19.5933	0.441764
Solyc05g021090.3.1	1542	1489.96	45.9255	4.25315
Solyc06g082000.3.1	2271	2218.96	5	0.310922
Solyc11g045540.1.1	447	394.958	0	0
Solyc10g084360.1.1	165	112.965	0	0
Solyc03g062745.1.1	441	388.958	1.10523	0.392087
Solyc04g050550.2.1	2358	2305.96	8	0.478707
Solyc05g024454.1.1	521	468.958	0	0
Solyc09g016957.1.1	339	286.958	0	0
Solyc09g060170.1.1	1035	982.958	0	0
Solyc05g055790.3.1	2662	2609.96	10.011	0.529265
Solyc01g096255.1.1	405	352.958	0	0
Solyc05g054170.3.1	4313	4260.96	296	9.58551
Solyc01g005730.3.1	3708	3655.96	23.3129	0.879884
Solyc10g018355.1.1	780	727.958	0	0
Solyc08g076830.1.1	1026	973.958	3	0.425022
Solyc10g045040.1.1	225	172.958	0	0
Solyc03g081203.1.1	183	130.958	4	4.21461
Solyc02g085700.2.1	2892	2839.96	180	8.74563
Solyc12g008580.2.1	2991	2938.96	173	8.12238
Solyc08g014290.1.1	1188	1135.96	52	6.31643
Solyc01g102970.3.1	2799	2746.96	246	12.357
Solyc08g044540.1.1	225	172.958	15	11.9669
Solyc06g060270.3.1	3396	3343.96	52	2.14572
Solyc06g072570.3.1	1211	1158.96	729	86.7942
Solyc01g109070.2.1	616	563.958	297	72.6676
Solyc05g041900.1.1	285	232.958	1	0.592316
Solyc01g010050.3.1	1875	1822.96	689.891	52.2197
Solyc08g061450.2.1	1512	1459.96	6	0.567077
Solyc10g055740.2.1	1711	1658.96	113	9.39883
Solyc01g086900.3.1	3177	3124.96	231	10.2
Solyc11g007120.2.1	1251	1198.96	447	51.444
Solyc01g104448.1.1	516	463.958	0	0
Solyc01g060410.3.1	279	226.958	0	0
Solyc02g080470.3.1	3187	3134.96	275	12.1041
Solyc08g045760.1.1	261	208.958	0	0
Solyc11g008720.2.1	2785	2732.96	38	1.91859
Solyc05g051840.1.1	1134	1081.96	90	11.4779
Solyc02g084550.3.1	1100	1047.96	608	80.0554
Solyc04g017965.1.1	300	247.958	0	0
Solyc07g045250.1.1	213	160.958	74	63.4382
Solyc02g092420.3.1	2392	2339.96	280	16.5113
Solyc10g055650.2.1	3037	2984.96	614	28.3832
Solyc07g007290.1.1	1572	1519.96	0	0
Solyc06g068930.2.1	1137	1084.96	1	0.12718
Solyc05g009050.3.1	4077	4024.96	2	0.0685645
Solyc04g054730.3.1	2506	2453.96	12	0.674753
Solyc03g034201.1.1	498	445.958	0	0
Solyc06g007165.1.1	2062	2009.96	0	0
Solyc03g013630.3.1	2749	2696.96	107	5.47445
Solyc03g112200.1.1	756	703.958	7	1.37209
Solyc02g083630.3.1	2225	2172.96	202	12.8272
Solyc02g092810.3.1	868	815.958	13	2.1984
Solyc10g082060.1.1	759	706.958	0.710263	0.13863
Solyc01g087570.2.1	548	495.958	559	155.524
Solyc09g063140.3.1	2272	2219.96	9.36356	0.582005
Solyc01g060210.3.1	456	403.958	0	0
Solyc02g069515.1.1	1210	1157.96	81	9.65213
Solyc02g070210.3.1	1637	1584.96	332	28.9035
Solyc09g008950.1.1	828	775.958	0	0
Solyc03g116390.3.1	617	564.958	3	0.732717
Solyc06g071340.1.1	96	47.7815	1	2.88782
Solyc11g017470.2.1	1385	1332.96	417	43.1669
Solyc02g030630.1.1	921	868.958	0	0
Solyc08g083175.1.1	396	343.958	0	0
Solyc08g048250.3.1	1857	1804.96	300	22.9343
Solyc12g032937.1.1	345	292.958	0	0
Solyc09g009190.3.1	2730	2677.96	5	0.25763
Solyc12g006870.2.1	1232	1179.96	681	79.6364
Solyc07g008350.3.1	1670	1617.96	453	38.6333
Solyc08g068640.3.1	5247	5194.96	14.0234	0.372478
Solyc02g021520.1.1	279	226.958	0	0
Solyc09g007250.3.1	1648	1595.96	3279	283.498
Solyc12g087870.2.1	1737	1684.96	0	0
Solyc03g058213.1.1	309	256.958	0	0
Solyc02g079280.3.1	1274	1221.96	1	0.112921
Solyc08g008630.3.1	1303	1250.96	229	25.2594
Solyc06g005310.3.1	1358	1305.96	2	0.211316
Solyc12g049120.2.1	1332	1279.96	0	0
Solyc09g072940.2.1	858	805.958	0	0
Solyc08g075540.3.1	2634	2581.96	106	5.66484
Solyc09g091510.3.1	1452	1399.96	2381	234.68
Solyc04g016177.1.1	1251	1198.96	2	0.230174
Solyc03g120050.3.1	1594	1541.96	42.9724	3.84546
Solyc05g018453.1.1	867	814.958	0	0
Solyc07g065320.3.1	4946	4893.96	46	1.29697
Solyc05g013560.3.1	448	395.958	43	14.9848
Solyc01g108380.2.1	1059	1006.96	0	0
Solyc06g035943.1.1	780	727.958	0	0
Solyc08g006251.1.1	678	625.958	0	0
Solyc05g025810.3.1	1306	1253.96	102	11.224
Solyc03g115350.2.1	507	454.958	0	0
Solyc12g011190.2.1	1418	1365.96	79	7.98032
Solyc11g071423.1.1	2259	2206.96	0	0
Solyc10g045555.1.1	393	340.958	0	0
Solyc08g080585.1.1	714	661.958	15.8921	3.3127
Solyc02g005115.1.1	550	497.958	145.47	40.3098
Solyc02g086660.3.1	3546	3493.96	7.51581	0.296817
Solyc04g070987.1.1	535	482.958	866.362	247.526
Solyc03g096193.1.1	399	346.958	0	0
Solyc10g074520.2.1	1668	1615.96	4	0.341555
Solyc02g065360.3.1	2862	2809.96	103	5.05788
Solyc01g020570.2.1	1065	1012.96	0	0
Solyc02g076790.3.1	1037	984.958	265	37.1244
Solyc03g080115.1.1	945	892.958	1	0.154525
Solyc03g005470.3.1	839	786.958	956	167.624
Solyc05g047540.3.1	4664	4611.96	87.9205	2.63048
Solyc11g020471.1.1	882	829.958	0	0
Solyc05g005770.3.1	1621	1568.96	376	33.068
Solyc03g044420.2.1	1271	1218.96	6	0.679193
Solyc06g072135.1.1	1409	1356.96	103	10.4737
Solyc04g054760.3.1	876	823.958	49	8.20582
Solyc05g014177.1.1	448	395.958	1	0.348483
Solyc03g111705.1.1	792	739.958	0	0
Solyc07g015850.1.1	507	454.958	0	0
Solyc03g063290.3.1	850	797.958	259.206	44.8224
Solyc09g020190.3.1	2061	2008.96	374	25.6881
Solyc11g008340.2.1	3580	3527.96	303	11.8509
Solyc12g019777.1.1	477	424.958	0	0
Solyc09g082740.1.1	288	235.958	0	0
Solyc03g051820.1.1	411	358.958	0	0
Solyc01g108820.1.1	768	715.958	0	0
Solyc09g008917.1.1	192	139.958	0	0
Solyc11g072320.2.1	4765	4712.96	77.893	2.28053
Solyc03g112770.3.1	871	818.958	512	86.2659
Solyc04g054430.2.1	1054	1001.96	238	32.7762
Solyc10g052660.2.1	600	547.958	3208.89	808.05
Solyc04g083160.2.1	2894	2841.96	3	0.145658
Solyc02g088510.3.1	1452	1399.96	20	1.97127
Solyc02g086920.2.1	2778	2725.96	357	18.0709
Solyc04g039830.2.1	636	583.958	0	0
Solyc08g062387.1.1	405	352.958	0	0
Solyc03g117720.3.1	1465	1412.96	109	10.6446
Solyc04g074165.1.1	420	367.958	40	15.0001
Solyc07g063080.3.1	2851	2798.96	49	2.41563
Solyc11g062195.1.1	489	436.958	0	0
Solyc07g062020.2.1	849	796.958	0	0
Solyc04g050823.1.1	585	532.958	0	0
Solyc01g108080.3.1	384	331.958	0	0
Solyc08g066460.2.1	935	882.958	0	0
Solyc08g006000.3.1	1005	952.958	1466	212.271
Solyc03g007825.1.1	885	832.958	0	0
Solyc03g031655.1.1	882	829.958	0	0
Solyc09g066400.2.1	1555	1502.96	0	0
Solyc01g091800.3.1	1494	1441.96	162	15.5022
Solyc06g054690.3.1	2403	2350.96	191	11.2104
Solyc12g056673.1.1	810	757.958	0	0
Solyc09g065250.2.1	962	909.958	5	0.758193
Solyc04g049485.1.1	625	572.958	0	0
Solyc09g084460.3.1	645	592.958	5829.01	1356.44
Solyc02g067925.1.1	7689	7636.96	291.145	5.26042
Solyc12g006750.1.1	252	199.958	0	0
Solyc03g122240.3.1	3244	3191.96	116	5.01455
Solyc01g109550.2.1	978	925.958	23	3.42742
Solyc06g007920.2.1	490	437.958	0	0
Solyc01g109780.3.1	2980	2927.96	5.8085	0.273735
Solyc06g008460.2.1	390	337.958	0	0
Solyc06g011460.1.1	600	547.958	0	0
Solyc01g081630.3.1	2503	2450.96	75.2252	4.23505
Solyc09g011040.1.1	1290	1237.96	22	2.45215
Solyc01g080080.3.1	1806	1753.96	180	14.1607
Solyc10g081420.2.1	6066	6013.96	13.0824	0.300162
Solyc06g005780.1.1	357	304.958	14	6.3346
Solyc01g094080.3.1	2132	2079.96	0	0
Solyc06g069570.3.1	1494	1441.96	229.915	22.0012
Solyc01g104590.3.1	2202	2149.96	7367	472.815
Solyc02g067510.3.1	922	869.958	198	31.4049
Solyc12g062920.2.1	195	142.958	189	182.425
Solyc12g007050.1.1	198	145.958	5	4.72687
Solyc03g026413.1.1	183	130.958	0	0
Solyc09g064220.2.1	438	385.958	1	0.357512
Solyc12g038970.2.1	2016	1963.96	360	25.293
Solyc07g032745.1.1	1125	1072.96	2	0.257204
Solyc02g078430.3.1	795	742.958	2	0.371447
Solyc10g054040.2.1	1864	1811.96	159	12.1082
Solyc03g121770.2.1	2064	2011.96	13.06	0.895682
Solyc09g072870.3.1	1463	1410.96	4413.35	431.604
Solyc03g063690.1.1	1791	1738.96	11	0.872839
Solyc11g067200.2.1	4337	4284.96	177	5.69977
Solyc09g055900.3.1	1694	1641.96	7	0.588257
Solyc01g105230.3.1	7135	7082.96	271.239	5.28406
Solyc03g120475.1.1	919	866.958	50	7.95798
Solyc08g007950.3.1	3366	3313.96	106	4.41357
Solyc06g050185.1.1	204	151.958	0	0
Solyc04g016060.1.1	846	793.958	10	1.73793
Solyc02g062170.3.1	1014	961.958	152.122	21.8206
Solyc08g076500.3.1	207	154.958	3	2.6714
Solyc08g066190.2.1	2450	2397.96	17.1584	0.987339
Solyc09g007320.3.1	2220	2167.96	0	0
Solyc05g012550.3.1	1211	1158.96	0	0
Solyc06g073033.1.1	438	385.958	0	0
Solyc02g090135.1.1	2374	2321.96	1	0.059426
Solyc06g051060.3.1	1647	1594.96	3	0.259539
Solyc03g007500.3.1	2046	1993.96	186.194	12.8849
Solyc07g042093.1.1	654	601.958	0	0
Solyc06g076130.3.1	5236	5183.96	57	1.5172
Solyc06g076910.2.1	6763	6710.96	74	1.52152
Solyc12g013870.2.1	1226	1173.96	2	0.235076
Solyc02g081570.3.1	2085	2032.96	0.00112228	7.61734e-05
Solyc07g005740.1.1	1431	1378.96	15	1.50097
Solyc02g086850.2.1	2888	2835.96	1	0.0486554
Solyc11g011130.2.1	1870	1817.96	621	47.1345
Solyc03g118660.3.1	1672	1619.96	86	7.3253
Solyc05g009890.1.1	1362	1309.96	51	5.37209
Solyc02g030220.1.1	1017	964.958	0	0
Solyc02g069547.1.1	744	691.958	0.276699	0.0551771
Solyc09g008940.3.1	1682	1629.96	526	44.5287
Solyc05g006323.1.1	1341	1288.96	1	0.107051
Solyc01g100590.3.1	1474	1421.96	391	37.942
Solyc11g068810.2.1	709	656.958	441	92.6258
Solyc10g047480.1.1	1443	1390.96	0	0
